Temperature,Rainfall,Humidity
18.0277803,145.764436,91.17699859
35.06440677,149.5553277,40.87309771
10.44080166,79.49078513,87.59988666
21.37282146,42.08409675,47.83605771
20.1203664,104.2541614,59.91354729
10.57982893,184.2795176,93.10105801
13.73105197,127.9233465,61.81525207
22.40928025,34.58449953,43.79444738
24.78593753,136.5513849,41.19080587
22.12869242,85.44060546,63.10886367
25.92813035,118.3057595,83.38706968
27.85395025,146.812807,99.80436008
10.29771463,102.9894703,85.11860399
23.92285478,162.7967949,91.39083713
38.90497723,144.4311159,82.34826527
25.5709684,123.014668,92.68045705
30.32626802,30.15856317,35.34054803
19.35591574,167.1898222,95.09521193
33.21974134,187.1811171,57.74843076
33.18764446,27.39302476,94.51299563
25.63888143,97.64822589,35.30129862
39.2804147,51.77774839,80.067007
13.76650644,150.9046615,81.49821241
10.50842995,144.3259272,99.78376225
33.10474635,28.17702411,83.81986895
34.21466612,175.4054543,56.78015941
13.60621687,36.1946128,69.00739861
17.96748499,159.4518051,55.65856567
10.5265709,91.39607193,43.72130517
18.79925832,65.65445871,47.39516293
33.19425622,31.64785253,45.5407374
25.53881583,33.52285123,68.41707311
20.4428678,132.3781109,93.43124442
21.15217885,110.0860776,93.89086383
10.04060877,24.41708433,33.83346443
18.99401583,22.53957209,35.59295807
29.39376225,14.46211495,47.158334
39.22583331,148.7534695,47.85416167
35.41182481,142.376417,36.64224227
10.70784894,11.68619817,57.19243388
36.95681814,112.0540151,71.14077749
33.4959524,16.93523105,70.47135404
33.41128371,180.7491541,68.04007769
23.73987277,181.4234838,53.70703474
21.94015879,139.646598,79.45189797
19.08747186,185.2377843,87.85387587
11.97084577,162.2906061,54.23919865
16.8470609,165.7077152,35.98747515
17.39810905,113.9415701,50.74311758
24.52231209,61.21183964,39.61580582
32.4233322,43.55982302,62.71511091
24.21429485,65.44000441,40.91546059
11.73533348,125.699086,62.39913304
38.73369403,34.53130717,45.47020246
38.28172957,51.72804733,81.71117738
33.55568629,93.61217256,31.92977686
39.73983705,46.6100197,68.83224127
26.33446998,117.7287339,41.86417924
38.88305051,184.6352057,30.06943051
12.26815122,149.6178731,90.84400616
20.97042245,133.2853228,77.00694515
16.76143804,116.5442952,36.92599754
15.87499252,97.58958185,76.48506574
14.22408847,37.31277193,72.81531329
28.67240925,178.9420911,63.13496809
33.43965567,49.7072004,59.34806689
27.34895198,18.26177552,92.0948834
14.40888129,150.0030358,47.16036139
34.3337131,35.12310687,57.88170399
29.07864121,74.37919991,53.0380789
21.64497118,5.656985658,83.98407203
30.22390887,27.41358851,94.15257144
17.79714938,34.64072615,89.48471891
20.35576625,10.88202555,85.83927512
37.52457529,131.3313913,99.07529619
18.71513517,167.4015592,78.80011853
24.09964804,74.66308127,82.57376538
36.70423412,174.9152953,98.79617778
31.23164051,42.66931491,30.48935498
11.86609678,65.07808471,74.38338635
14.41909133,30.14739861,81.72800724
10.23524772,124.1118391,94.24789376
28.92765371,83.97391817,91.86910129
23.43020276,122.6566694,88.93724769
14.02824553,152.3349811,96.20538904
38.73802363,109.1406032,67.61654315
25.88979172,125.526071,30.48440669
17.25679882,187.0500629,30.77380791
25.01810713,59.81286192,68.12473389
30.38860998,71.83278773,60.46905672
12.28717654,143.5406723,61.58715374
18.24111445,122.2611034,58.0283316
34.20896473,35.70658091,94.24080664
23.78994611,75.229462,55.14192458
26.39731426,93.56760262,89.93588592
22.98448007,83.87796759,93.20053557
11.31699828,35.65496166,64.9651239
14.97249339,184.8860184,61.28566262
23.36624916,152.4637523,83.2714423
16.27556396,96.27116642,79.55800553
11.49937086,136.0122057,52.99745816
35.30948992,179.4565344,37.17836881
39.43577587,27.23482847,48.53966801
33.79428622,50.07461014,39.17199541
35.61354765,108.5402495,50.6312593
17.25931391,159.8020743,48.32750959
38.81880927,7.250979088,74.63979967
15.90777113,196.80363,96.81472199
38.54289431,90.98132058,78.00206126
39.84457882,71.84622812,94.86545856
31.35168417,58.54488757,84.8892581
39.43431195,34.87134153,80.95143354
27.08619339,158.3147818,58.98433581
17.7862535,191.0828329,52.7356152
23.10987657,82.72895097,89.23941607
27.80682806,190.484139,93.37752631
12.19244686,164.7595231,61.63177456
28.67029794,96.2102255,30.63441687
39.4353351,134.8052358,85.47717412
15.70322949,86.99683583,49.95481883
33.77785349,111.7446816,30.69215055
37.23696381,11.6092674,86.34919913
38.31104778,139.2526951,66.21899322
38.80406813,10.5649289,77.96475224
25.64378916,163.4169894,94.02828748
39.31923724,164.9893859,67.88216811
32.71930621,47.41545751,65.22358508
14.85014309,64.73255621,50.34634849
24.30700319,96.26207571,51.36356841
31.54993526,119.3325814,85.75794462
17.42020947,57.47073235,61.43204719
29.21845551,118.4972809,41.4468346
29.99801437,59.55741465,36.61701348
14.88099231,11.09814421,63.10440818
26.95255937,0.505509966,62.54685165
33.14880733,20.23021158,75.74207947
24.96686994,158.45014,62.97472344
10.3630935,192.2862625,40.04329929
10.27115407,85.39323986,65.54620194
20.71088032,102.5367907,93.47525827
37.78582205,29.36963381,41.16089881
16.86030339,110.2062705,78.28282487
29.03091067,28.9309804,71.57014855
16.66227612,122.2428662,82.40100087
19.65009969,186.6517335,40.54201914
35.44126269,39.13970786,95.91237358
31.86584327,152.9127436,73.46764994
12.86197832,4.700484564,89.29497964
22.86106063,75.09944826,47.26247346
10.87509291,22.14970157,81.75890226
24.4267044,70.49508832,84.6721493
29.87302035,34.70738393,57.82046907
13.55507871,74.66099802,56.8767417
18.66654817,83.50456122,76.04573855
21.93509877,60.11822456,36.53853772
37.58593074,131.3243899,81.49369052
39.79765046,183.7704103,33.00207319
11.34733897,80.11907482,43.34132108
32.8302377,38.4686313,76.49006301
21.15172199,54.14455164,36.8826567
21.77374559,170.8001647,98.0289464
32.6279492,114.3279447,90.78773466
37.55279296,91.00220646,73.84116327
38.52785784,29.9273443,87.3340219
27.31367758,89.94546166,92.1306034
20.71363478,55.69840067,48.16329547
33.62647258,188.6326256,89.45881116
17.5300415,176.8140219,43.63556485
26.92222087,16.78050837,58.93395849
20.75735385,103.3306979,69.07817419
29.69893221,45.0116691,79.97236742
17.21196739,82.1554179,32.10989224
15.74778837,175.3695997,50.33565889
37.5471726,105.502904,72.59633687
13.05411049,66.84305867,55.01580754
25.17873723,41.57767082,84.25175389
16.62558349,160.0649719,75.61565128
11.1678989,124.9036031,46.40810176
11.08056455,93.61309209,40.21502857
15.25665316,43.49687077,74.03328955
36.00311064,66.84927483,61.53271294
18.47436232,191.9686853,41.82699288
38.51377512,104.0179875,52.84619437
27.44866879,80.13985625,51.21327238
23.09842569,104.2844085,37.56923806
27.40266504,155.7977012,68.28363135
25.50095156,68.0217873,83.45540437
32.76328761,35.74122419,70.28268222
18.47488198,116.9872237,87.84039555
20.59151175,133.0408207,38.92979831
36.82282908,142.5436006,60.49283005
38.39369539,176.3975182,72.65905726
36.77674682,74.23482414,77.32010927
22.58343982,15.07097925,78.70504145
33.41096509,191.6697167,81.0275799
24.290072,87.00238549,75.60008685
24.92619556,124.6515019,36.59596623
16.14040327,133.2610646,78.67139743
27.7339091,109.3027417,80.73478597
15.58407693,41.05150595,99.5435954
19.94694097,151.02861,78.53537057
35.65090605,160.7503949,78.0781277
16.21227428,110.5951172,66.03693031
12.13474856,97.71223212,90.7546036
12.07022778,22.78763663,99.77843334
38.22353562,16.7903323,84.53314091
25.20761314,67.91296911,72.87502645
22.28236215,62.1692311,35.52683789
34.32635743,190.7312902,80.87173922
35.07477784,156.7245485,79.5993098
19.96573099,131.9848591,84.28977035
30.80854172,103.5296178,38.71887719
33.13368448,33.47350615,75.76127501
29.63952061,195.6913344,50.70067335
14.54785224,75.00813965,83.21898704
36.27649251,21.38512049,46.82617678
26.17283658,98.75977914,77.87850738
18.47417279,174.7996023,50.64950629
22.75684556,177.4582004,30.6296005
11.12713271,2.193183211,74.33505384
13.83600404,177.259149,37.92883582
32.96640252,54.2968435,76.1504031
10.00034904,7.794472794,94.79266138
22.49697485,169.5580541,97.84721539
25.67530543,172.7733512,46.51461611
11.6390326,119.246216,86.64772594
39.19234489,114.8867515,54.74872938
16.78375994,162.6240545,93.03199509
19.12596159,157.2619105,85.1242698
19.11827537,178.0210947,35.17452017
16.91249986,110.5494895,58.49958957
10.04421466,193.5294185,53.61224782
31.88034382,199.2293662,84.96267145
39.00536499,23.308922,58.71999975
16.7288045,169.9087519,77.92118784
29.89141575,99.96445155,72.17046789
32.25688981,77.51326766,98.29471034
35.45276137,122.614462,95.64494698
22.67887591,11.19311145,59.93896603
19.08792717,101.2922238,80.65047481
19.75885402,174.178114,88.06220658
31.37863999,42.69230323,92.92200277
34.503384,85.27797895,34.76939846
15.44841903,187.8961775,51.14551595
21.12823024,85.71276756,52.41610287
37.0582059,71.67352647,60.41121659
34.20080559,88.10732962,41.84853255
39.54575208,103.8905533,64.7344116
32.62744779,126.3982688,76.42500291
21.79585603,160.1385602,64.81547442
27.71913502,90.42044115,76.60551666
29.83042763,163.496187,34.65091423
12.35367449,106.7441323,91.31911322
26.33490877,67.69610207,95.73484345
31.27962485,131.5901656,73.25351969
15.01963912,143.5444509,91.6973699
33.41895152,111.6097951,39.20122117
27.51318342,11.32299463,85.82142441
38.56665357,33.97657503,38.34037354
11.27266895,57.05954418,58.5607162
17.95978413,56.52512119,52.66729742
28.04661638,134.68416,70.99142777
18.89679737,3.669732335,51.10601747
31.43272492,151.1363554,74.61195408
32.77015848,53.06849496,55.71711024
13.07547892,62.00436924,90.25532667
25.41563393,105.5819656,74.37186882
25.26671667,43.18512019,45.07088081
21.07842311,176.8942627,53.52905954
37.98774588,17.07375587,89.31946213
34.8251896,88.87647246,57.0535825
30.91628146,169.8844539,67.50593459
31.42979907,123.1687789,75.42593552
23.85148431,58.46590317,54.34667547
37.62983563,84.15204156,50.57850415
30.83786282,141.3388761,63.26784318
31.86943185,194.6521487,45.04166805
35.85072711,178.6277437,49.89474108
18.22214768,68.48656168,34.34549388
34.21212712,199.6395759,51.27791932
15.85721809,0.700932706,52.44928654
20.36025857,5.525951162,97.32832164
20.06831363,164.768103,71.28101778
39.35576405,39.89253737,85.11676978
35.69611671,12.15385368,33.17640769
31.03509585,47.42961465,37.45756855
31.81170285,85.2200308,87.01758726
26.86218383,146.1132541,73.64846846
38.41272001,124.8671053,43.36874214
24.88776259,47.52424351,58.33567841
21.4155313,100.6540896,67.707075
14.89106011,185.2428211,89.05268804
33.58616957,163.0015554,34.22883942
32.03331796,64.63795697,71.77056026
21.53065116,196.4529123,80.19251451
10.75580242,141.7240801,98.45243005
35.16991983,12.48987113,86.50120548
10.3425395,7.032142658,49.33591195
31.11099339,33.6815898,79.67054357
39.10771329,145.5711736,83.42945194
23.12983984,36.74778517,81.08148499
17.04920215,102.2973538,87.41008476
31.1461303,18.65202404,93.26109833
34.51384426,184.1772316,36.89009083
26.39290948,68.79212272,37.33347004
39.01105826,181.6264113,85.74799921
11.55006165,188.9751284,47.66607336
25.14386795,1.225729463,34.09789954
31.55361842,92.82703744,58.08604267
35.87921413,4.931211141,87.39138383
15.37766836,181.7385533,38.85955167
34.00010445,103.6815089,77.02893803
26.58121227,14.98880254,30.25311032
21.89661046,22.05534566,37.6816213
13.95145086,76.7018049,54.5595242
35.95887277,188.0468386,35.85215967
14.71819625,138.5818303,89.21311672
19.29363578,173.5237732,90.48493522
18.70136596,73.29132927,82.88994922
36.14242103,8.64273991,46.9735742
30.18108983,194.8635274,66.62729527
33.90044192,3.434598132,42.89319679
17.51403696,189.5303306,49.68949151
28.74622299,73.73548477,66.12037045
27.15237949,2.018081004,81.45096659
34.9849113,137.8314463,36.62580663
37.18261181,196.1080608,50.76876883
10.36470314,193.1251446,94.8634944
30.22059757,32.18740224,60.03863224
11.55507397,36.24956121,95.72087717
26.46575995,113.1077829,99.39803791
18.62898187,127.4609653,66.86618783
19.20329799,147.8835827,50.16308068
20.5887551,36.21007209,85.3543766
28.63877347,191.8014174,41.15175149
20.02149897,127.7478513,47.64328018
31.98097152,169.4093838,84.94159366
22.13582157,108.0131431,60.35521473
12.05059601,82.85536952,44.10765559
33.51279527,195.4365813,75.57880215
18.57274974,116.4242742,81.2933303
22.98300639,173.3747166,38.75498676
30.5633165,190.6584793,49.3886182
19.97368471,135.0709254,45.48937288
11.69756968,109.7877357,56.58982401
21.21763141,0.702170182,83.44114269
38.33345748,8.003928148,79.95956716
29.25203192,40.17024321,76.37667373
30.14437446,37.20168637,30.43998821
28.96846461,50.95175904,39.95003194
15.96976417,60.98692754,45.63082844
22.55001592,72.01309871,49.03690922
32.52819395,84.10753801,40.24985792
13.04118693,19.77326769,58.7220886
18.33558328,8.472386391,35.26264095
18.28957325,134.7888898,82.50155333
22.96056783,107.466965,85.14045511
39.41106223,88.82884044,70.19866827
12.0250764,126.8879882,36.27934139
25.56102983,165.5358814,92.30582187
15.38094046,85.53858182,97.59450801
39.12029636,128.223893,44.16544922
13.39910514,190.7144448,79.32478736
22.10803007,167.9248992,88.93570414
32.13654955,85.2001621,67.78904658
31.13663284,128.9433676,52.63261697
22.68185911,35.41418438,63.49911006
20.39572504,112.104437,65.85881255
21.92837136,196.2656582,58.04459309
17.92828789,103.663023,95.08897455
16.15998816,185.5276598,82.07181777
24.49119093,81.4669841,46.89111496
18.05601268,199.7689654,70.98900311
18.62384995,115.844007,78.20824057
29.7026819,8.453798847,39.81094952
39.05611995,117.3509593,55.08980197
28.10911602,54.91453914,93.38837971
12.30938401,6.496264407,69.70211701
12.26750842,164.1706609,45.18984222
38.54269663,55.1459274,38.59493587
18.91872371,159.3097108,66.27588254
12.76200958,57.64351659,68.33800061
27.97133761,38.86527077,53.40901159
28.70946335,194.7871148,74.12912199
29.4551446,72.32906555,34.80792804
18.02206084,120.2752423,40.15977853
10.45332053,121.9962986,68.23916747
38.95046108,112.0946964,34.32709857
17.52679137,182.9391487,91.66361355
30.28078864,134.8882143,39.95024593
31.1988961,80.74660082,77.17439119
28.30022251,172.4760769,57.38424092
19.38722183,36.21257982,57.98514233
18.13288761,108.8473515,83.542267
27.93004848,190.1100744,64.96234939
35.98286901,125.079526,80.79588246
38.40201187,163.3936901,65.36338601
13.17717413,130.7121451,71.5033739
14.64485838,167.8741727,83.25002395
38.34208776,188.897576,72.511612
32.09605685,54.58434551,73.09305766
36.48981474,33.93221625,85.2453714
16.07897902,96.79815007,96.43607711
27.62757613,140.3724854,56.37013078
31.03418783,45.43825064,70.39820101
30.40335656,0.820290086,36.03912104
22.24455073,68.58702317,55.11627164
10.46184675,193.7718671,58.84344581
27.4877817,138.9934921,88.46661218
17.59304618,80.26508879,65.93746815
23.50762738,38.51521947,81.17464613
38.72743045,71.21793475,31.330518
21.97105953,33.96788666,62.51448687
35.1940482,21.26116426,93.09223656
15.65621817,181.3484745,45.70197365
30.17381494,199.5300677,32.20655297
39.31020863,32.82288792,60.33861136
13.05679303,10.90451178,79.31022745
10.24959827,65.94622143,61.81244548
23.00748378,92.33183615,62.19848195
12.77876449,40.96424942,76.88635289
32.45153049,60.28498236,47.80721658
37.43645992,40.17414714,82.63228541
23.02062918,154.8521137,40.71794716
17.76134926,142.5155886,57.70254237
23.03209957,126.9903032,75.92056759
31.70343454,77.44357142,87.98583051
10.27162485,181.8081883,85.40717498
27.68361968,193.9065083,80.51799195
28.39875055,34.72786253,55.13674685
29.13064741,44.60252828,38.56130214
17.2606624,105.1262056,45.17839524
31.4215817,18.25011386,90.53836702
12.74174459,87.28967976,90.01319591
15.97811009,116.358253,96.60925968
36.3241014,104.4147142,35.31920563
32.16169452,66.18171662,67.57663597
10.41236662,108.4891612,75.40781314
17.45128781,191.7601909,79.74601639
16.43219449,41.20348086,75.07042645
18.12418984,130.9662717,83.90079729
17.42679311,8.679338831,55.16301034
11.87578887,13.2832809,42.56029405
23.7682155,110.3656448,44.32083605
31.98200424,20.98783607,30.83850826
28.20195174,4.469357685,54.52253105
30.18615006,34.30259953,36.42208356
12.43447536,112.9698342,52.5042085
38.54472131,140.6681909,73.9747054
35.15475502,40.49571283,92.61346389
34.15270955,133.6518874,88.77238157
34.68951415,36.49526622,47.68719484
37.98131524,122.6914853,39.38581995
26.32761898,82.39193598,43.51505917
16.00846054,130.7599019,97.96906563
28.50350824,199.0105505,68.46321358
32.28644481,187.563393,42.77515561
32.1375218,0.856351567,88.85223083
25.64347073,177.0877529,57.6633871
12.05376158,13.29815903,92.94555064
21.13338815,190.6093172,48.24739888
37.62299825,56.36513582,57.52552312
27.53346729,76.40696608,65.3463434
26.1499583,18.32764104,92.48307339
18.06560543,22.45455167,90.81302021
21.0534676,145.348113,70.20485492
36.86038267,188.8664471,45.52428568
29.99389143,122.149699,58.23498802
33.6216108,143.1700031,98.29431458
23.63036269,152.3939489,72.54412567
28.90741658,52.56285491,84.67684286
17.45150826,9.045926184,61.49052868
31.16382491,0.374548784,67.24050928
22.82804001,70.12985659,60.02678786
23.27636544,48.29284564,79.20446986
29.47966974,12.46354501,89.60297097
38.08841864,35.9056585,65.51544803
11.9201904,24.89977965,63.6607221
34.74229712,182.9756761,53.8200527
18.77149331,28.05344269,42.3967686
23.31758364,107.5296928,95.7473406
10.65739986,118.621191,52.12558031
19.03138234,108.6978915,86.04840245
25.07893728,19.81128684,80.07429149
11.68528232,63.75967235,85.36423202
24.73287188,10.25406649,95.57376934
37.81331887,79.13398282,73.63595322
13.16179654,37.71978625,92.85652404
32.93322184,112.3265067,41.7388126
22.2901316,138.5616788,73.86988032
29.65521144,106.423972,84.0592929
17.80709794,86.84733932,49.01487915
14.78476788,77.46668417,81.85276609
14.81387843,168.3383536,84.49337804
12.11475837,43.87361301,88.18315692
15.56940115,146.8436679,51.90180388
29.92658155,151.4964649,77.71246131
36.45071836,83.84000145,51.29772984
34.42377057,59.46011985,81.73282712
30.5540293,94.10829721,62.40815656
13.3129559,18.64278518,71.82810622
18.67562339,9.186006446,59.1087987
19.29420626,22.32063989,41.33880489
17.49870839,37.42900629,42.46206707
25.45016979,100.8353641,35.42982351
26.06661445,169.8273272,73.26508758
20.70657926,47.1284664,89.40468786
20.61367476,187.0324021,31.45857784
34.85666794,190.9815818,34.63676515
33.67878545,191.780921,62.02268946
19.23387495,167.5125469,81.64045153
37.41365332,72.76500816,41.03953513
38.58445051,14.5367822,49.01559237
19.80227626,113.7637464,46.24043409
20.63274846,111.7362888,57.93358531
25.1690246,169.9951534,45.74990739
38.23362438,199.1982102,54.6819075
36.28958299,101.6314613,80.99798191
13.07703888,69.04080621,72.77064739
21.7819223,37.18034231,35.68271938
26.60113569,0.959964963,74.64219664
25.09397418,101.8227385,63.39540201
15.81589204,111.1037333,95.41959023
35.76450314,164.987696,50.2513022
30.30822349,100.9153936,80.83164938
35.13725125,183.2936697,81.16025761
35.76292838,125.6166953,45.50505467
32.45067561,168.0672476,93.22565375
23.17631804,29.66034696,64.38282403
28.31640265,171.0672261,77.52183568
14.81096218,135.0287709,40.20988912
30.20936252,34.04660649,48.04627419
15.37759767,37.95271163,71.02749826
30.81848772,185.3001238,52.33190879
16.88794482,6.44307209,64.9785043
13.526539,92.50698866,56.18036396
14.9585347,62.69505799,74.83876577
10.05976406,133.015488,64.10017539
31.56218854,167.9258775,30.32269552
31.97203147,72.07562431,75.47765866
25.4480005,85.38041746,59.54850899
14.84088403,196.3835569,53.91888383
12.50663013,156.7833019,36.59027266
10.57386899,179.4408262,45.42587834
14.97244531,87.75244413,45.66406041
36.72566605,46.8152408,95.47586496
17.24610525,82.37269308,60.27590823
20.62813982,143.2183836,32.94460931
13.16036453,21.88608097,39.71716776
16.67083914,54.09382112,35.5322873
25.57673712,9.327180092,71.22085731
28.23258049,86.46954767,43.06350441
17.36056942,165.4891472,64.89903482
11.73196478,4.93273766,55.9043444
21.73098607,135.0647054,86.2713464
17.02610113,186.4991749,52.43427461
16.5866177,47.3855723,62.07858377
38.79588408,138.7269681,80.4899884
28.48901458,195.0203802,60.33458449
26.7063533,192.455612,85.52508752
22.47325311,46.98583861,76.31790494
22.86833,20.06621064,58.73703798
26.22715012,29.65650758,65.2787348
30.89289421,140.4071337,97.70424191
31.06438289,145.1517751,76.31280476
15.15081723,134.8473123,93.34966582
25.00338256,67.21567755,42.51309524
22.35874285,33.95538795,63.82653094
36.11580899,116.1522184,93.60631689
28.94256764,96.73608915,52.5828443
25.97512199,145.7668294,97.73649387
13.46183927,88.27201574,36.79542433
28.16913668,67.72793894,93.18698192
13.51611717,58.69571547,61.16484854
20.11619727,42.29406401,35.16209156
14.28525894,53.14927524,91.56651148
30.76220941,18.96608777,47.63581487
16.18756342,69.37140219,31.55750878
21.7557812,7.313962473,39.50649739
36.87024333,37.28276943,76.13803193
16.1294915,149.3540889,98.44680424
25.23415192,65.09379774,37.80234977
22.57814983,133.6474034,62.33636337
10.54372123,143.3768351,42.64455857
33.78274341,116.2370685,82.15255739
12.07137719,191.7395483,38.26412298
24.22765063,4.287973325,46.78892239
26.82034885,147.7305301,43.74841774
28.8527937,191.7573288,68.67638463
30.65894888,172.4543459,91.12288644
17.59817151,33.57853836,65.77631408
10.2993633,65.36406125,34.07704169
31.70330987,34.49036798,69.43722514
26.06969798,120.2616728,85.82646995
35.0835311,142.4375964,39.25093381
34.64165089,63.41475387,35.089785
35.29978503,107.9013148,43.14654443
24.5528398,138.184114,82.2260426
20.00885188,84.26796332,71.41762937
33.74674608,170.8031061,67.84162578
23.53882339,154.3099871,47.46359262
15.50326589,12.93310877,53.25656167
35.64922059,124.2250598,97.61195091
36.4767963,47.06511019,46.84376587
23.98929268,111.5036529,93.11517963
12.27099182,191.3776885,70.63720531
21.6347827,175.8124009,38.63075265
34.10612978,80.90328062,62.71186647
37.05322086,58.30277167,96.39841022
16.10418227,46.88114888,59.29959187
12.00920836,106.502974,90.43705954
36.32051359,22.84969065,47.95000863
21.68214817,109.8550016,69.96455063
26.25282893,0.266727898,89.06964407
39.04197436,64.76992615,94.44819088
11.99694184,43.98686277,64.0076357
29.44954022,194.243758,74.77816715
12.22316268,145.4484639,30.20860915
21.26406785,69.93067609,47.72563153
34.11443636,18.56901731,49.50984726
23.00416698,103.3601189,36.54451082
39.91547062,42.68957627,49.57865093
26.77177855,107.2859092,52.47854231
19.63486458,167.0724708,97.81362277
16.60333978,123.1585104,76.80216664
20.51561603,126.7576839,59.82035556
21.17599821,108.2060578,99.16381225
12.06141033,185.4531265,40.72626242
21.08722598,186.3805369,63.32358358
23.92715559,102.5446402,75.29435449
31.68213257,61.15189743,33.89064441
29.70188454,91.91740118,80.18992007
31.26296966,37.31158244,36.9907147
10.25091046,127.2688631,39.8197616
16.53002199,100.0184672,41.17826587
29.85052865,20.66009556,95.02228787
24.51968105,39.52955622,77.82648816
10.15940427,95.92639124,75.87992508
34.13483927,177.5177981,68.88454475
33.1842872,113.2781441,50.49641991
26.45257489,136.307,73.46227932
11.99389977,67.80570995,58.71048039
32.99545149,114.2822786,40.17913051
27.51140763,89.47596453,78.27181032
33.45879931,131.8259825,39.07075176
32.55240977,10.11511322,43.34680067
34.09006216,98.66004325,87.23895183
25.54024199,59.19852503,76.20819673
14.20973555,65.23701226,74.16938079
30.1347242,192.1834863,59.2741949
28.61421355,36.53896254,57.73963628
32.26759562,62.24905052,78.31838264
15.09643018,101.9785151,81.8003877
15.849256,172.6053896,65.71492417
36.71228552,83.33401664,97.8488471
32.49933395,148.7730562,96.89896912
37.24685466,171.2748196,58.8700643
32.76145963,62.00327116,87.4435578
27.91465918,78.55003671,68.02874891
29.62398211,71.31124474,65.82291213
36.67383772,166.5711617,33.8474843
27.36420264,8.869372391,70.17822973
28.97173973,61.68421777,93.04045514
14.69430148,135.8817115,84.60936944
24.2176366,113.0886999,85.04220013
31.49191336,87.25787186,41.1950327
18.12828095,107.9896454,55.0914613
16.06762542,39.51691717,46.32434417
19.41480425,86.14332432,52.11406977
17.24501884,100.3405968,70.56775404
16.44737911,180.2378244,55.53486694
22.74552529,52.16703256,69.24884722
37.23515542,173.5657004,60.69508738
25.2117894,128.8482802,50.06308909
15.63761142,4.068166214,36.67824039
12.30915008,144.9262674,92.42869201
30.88468435,7.11037551,30.79613562
21.48396293,199.4762254,30.11567417
34.6549284,174.5273375,87.87584178
29.78532306,59.46874951,99.77676582
33.88724352,51.48224604,80.89719794
18.15838118,76.28821642,31.06916866
30.77076767,71.23339306,45.86831587
17.92185954,74.46756368,98.02758902
38.17205438,63.65530922,86.60229765
29.09122845,124.2266814,69.67598907
19.73535401,32.85273274,46.58024966
18.08535587,169.1962585,31.00591441
15.72779755,162.4804968,31.46030308
30.83922877,95.29664157,72.83866045
16.56146839,170.5459931,31.52823134
27.85909798,49.42901401,99.55410993
17.93905081,3.513091141,42.83686834
29.85906834,123.841585,79.74951533
34.44819186,91.58188139,40.8541805
33.34075729,113.4329093,67.80653948
32.82553993,179.8678818,35.64279019
15.63167217,193.9851147,83.67448972
12.65154841,126.890628,70.94447663
30.96846485,152.811118,36.03166854
21.05041641,16.7616867,89.40103324
22.97038679,32.14311698,68.29130303
10.93447278,146.640961,94.5114617
17.78729348,86.27309128,94.16363616
11.01029212,89.19305408,94.43554526
36.37557318,61.72153633,35.44496401
17.3019005,121.4712767,38.46704332
26.72011509,37.03300908,99.13940668
11.16937962,125.3832559,64.1320575
30.00542174,34.75977143,46.6749837
19.69082037,12.76520694,83.87651419
36.93757561,66.07153774,48.49996548
36.64354567,46.2280684,80.90509816
19.75871855,177.7983277,88.61000445
37.02882687,10.99069077,84.89843641
39.8847302,35.32273851,49.18334657
34.76246992,109.7439211,58.11330019
35.34614043,96.21343817,58.92757023
17.47026208,9.170403675,64.38910427
27.30107197,1.450485603,41.71609961
12.01767742,197.6135884,61.67290353
12.8475381,131.7669401,65.75480934
39.96677836,73.08122618,67.21962976
19.79917748,94.08644953,87.3930301
32.44551736,53.31002409,66.21341489
34.19995159,68.97475674,46.15487458
35.74069813,129.8088935,76.41901168
39.92884892,176.5623598,85.81199009
17.24489456,36.82600462,52.35601665
11.21052481,168.0723011,75.17141503
22.33574554,24.3113259,40.28565972
13.90242009,42.99844472,53.93484132
10.67277667,7.43505761,93.64567507
20.81280481,28.16237242,93.79157142
33.51214753,183.4606291,70.27272051
26.98542074,91.88774932,79.16460226
19.38333968,15.53317236,89.78107906
29.63026016,191.9453676,97.09872297
16.96054541,175.7984616,64.29205082
10.43144338,150.9365042,69.31030156
32.93060159,186.6945584,59.09490967
28.71229255,44.02588417,35.03873559
32.86907874,167.2738586,59.59624307
11.1681405,137.9982393,85.34391376
35.11358883,173.9518499,86.34198486
28.585786,159.3823131,92.46639802
26.90186052,69.29901264,33.60266936
28.73842144,154.8797074,66.90082127
35.93299741,52.4912606,37.51971416
27.6080952,65.71843261,44.05195282
27.4285114,21.58114344,93.01515517
39.72037471,187.0153232,64.77538809
32.70190501,58.20067268,83.09814446
23.26881416,104.124493,34.50688742
31.22191,78.26656729,59.17785527
21.67691415,191.9856241,77.19681965
16.86626387,67.00983419,39.33845369
27.90555631,155.7091643,52.80725154
37.84546294,171.0832309,34.51834635
37.8741856,87.1212995,75.59379586
20.25715834,75.63436289,97.96238813
25.83032399,149.5491642,87.89318438
16.34907696,182.5791961,98.22361818
39.86893328,150.9863466,89.19233566
39.43353724,45.42527312,89.86370643
29.48526789,177.6615495,70.40240368
34.13242179,77.51633349,66.2776618
31.45300484,115.2458824,58.43779865
27.79474657,166.2871239,87.26664265
11.60043991,37.67895348,42.74473286
23.64293028,156.9020271,33.93574411
30.24358907,119.2325596,96.35256759
30.32594842,178.6683284,30.26447296
21.19367855,34.39408037,98.37805253
38.2507596,84.13644741,81.01973589
15.02071097,166.5686186,52.99492438
25.01078339,3.846340691,78.84738902
30.7265193,22.44027335,87.251261
30.91407418,198.1130426,47.17534392
29.4591687,56.07883572,83.96269783
